Model,Displ,Cyl,Trans,Drive,Fuel,Cert Region,Stnd,Stnd Description,Underhood ID,Veh Class,Air Pollution Score,City MPG,Hwy MPG,Cmb MPG,Greenhouse Gas Score,SmartWay,Eco Score,Predicted Eco Score
SUBARU Impreza,2.0,4.0,SCV-7,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,MFJXJ02.5BUY,midsize car,6,28,36,32,7,Yes,37.333333333333336,37.333333333333385
SUBARU Impreza,2.0,4.0,SCV-7,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,MFJXJ02.5BUY,station wagon,6,28,36,31,7,Yes,36.166666666666664,36.504999999999974
TESLA Model 3 Long Range,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,MTSLV00.0L23,midsize car,10,141,127,134,10,Elite,134.0,133.9
TESLA Model 3 Long Range,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,MTSLV00.0L23,midsize car,10,141,127,134,10,Elite,134.0,133.9
TESLA Model 3 Performance,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,MTSLV00.0L23,midsize car,10,118,107,113,10,Elite,113.0,113.0
TESLA Model 3 Performance,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,MTSLV00.0L23,midsize car,10,118,107,113,10,Elite,113.0,113.0
TESLA Model 3 Standard Range Plus,,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,MTSLV00.0L13,midsize car,10,149,132,141,10,Elite,141.0,140.63
TESLA Model 3 Standard Range Plus,,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,MTSLV00.0L13,midsize car,10,149,132,141,10,Elite,141.0,140.63
TESLA Model S Long Range,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,MTSLV00.0L2S,large car,10,124,115,120,10,Elite,120.0,120.0
TESLA Model S Long Range,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,MTSLV00.0L2S,large car,10,124,115,120,10,Elite,120.0,120.0
TESLA Model S Long Range Plus,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,MTSLV00.0L2S,large car,10,116,109,113,10,Elite,113.0,113.0
TESLA Model S Long Range Plus,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,MTSLV00.0L2S,large car,10,116,109,113,10,Elite,113.0,113.0
"TESLA Model S Performance (19"")",,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,MTSLV00.0L2S,large car,10,114,106,110,10,Elite,110.0,110.0
"TESLA Model S Performance (19"")",,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,MTSLV00.0L2S,large car,10,114,106,110,10,Elite,110.0,110.0
"TESLA Model S Performance (21"")",,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,MTSLV00.0L2S,large car,10,98,93,96,10,Elite,96.0,96.0
"TESLA Model S Performance (21"")",,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,MTSLV00.0L2S,large car,10,98,93,96,10,Elite,96.0,96.0
"TESLA Model S Plaid (19"" Wheels)",,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,MTSLV00.0L3S,large car,10,119,112,116,10,Elite,116.0,116.0
"TESLA Model S Plaid (19"" Wheels)",,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,MTSLV00.0L3S,large car,10,119,112,116,10,Elite,116.0,116.0
"TESLA Model S Plaid (21"" Wheels)",,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,MTSLV00.0L3S,large car,10,102,99,101,10,Elite,101.0,101.0
"TESLA Model S Plaid (21"" Wheels)",,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,MTSLV00.0L3S,large car,10,102,99,101,10,Elite,101.0,101.0
TESLA Model X Long Range,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,MTSLV00.0L2X,standard SUV,10,107,97,102,10,Elite,102.0,102.0
TESLA Model X Long Range,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,MTSLV00.0L2X,standard SUV,10,107,97,102,10,Elite,102.0,102.0
TESLA Model X Long Range Plus,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,MTSLV00.0L2X,standard SUV,10,109,101,105,10,Elite,105.0,105.0
TESLA Model X Long Range Plus,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,MTSLV00.0L2X,standard SUV,10,109,101,105,10,Elite,105.0,105.0
"TESLA Model X Performance (20"")",,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,MTSLV00.0L2X,standard SUV,10,100,95,97,10,Elite,97.0,97.0
"TESLA Model X Performance (20"")",,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,MTSLV00.0L2X,standard SUV,10,100,95,97,10,Elite,97.0,97.0
"TESLA Model X Performance (22"")",,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,MTSLV00.0L2X,standard SUV,10,89,83,86,10,Elite,86.0,86.0
"TESLA Model X Performance (22"")",,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,MTSLV00.0L2X,standard SUV,10,89,83,86,10,Elite,86.0,86.0
TESLA Model Y Long Range,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,MTSLV00.0L2Y,small SUV,10,128,116,122,10,Elite,122.0,122.0
TESLA Model Y Long Range,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,MTSLV00.0L2Y,small SUV,10,128,116,122,10,Elite,122.0,122.0
TESLA Model Y Performance,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,MTSLV00.0L2Y,small SUV,10,115,106,111,10,Elite,111.0,111.0
TESLA Model Y Performance,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,MTSLV00.0L2Y,small SUV,10,115,106,111,10,Elite,111.0,111.0
TESLA Model Y Standard Range,,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,MTSLV00.0L1Y,small SUV,10,140,119,129,10,Elite,129.0,128.99
TESLA Model Y Standard Range,,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,MTSLV00.0L1Y,small SUV,10,140,119,129,10,Elite,129.0,128.99
TOYOTA Avalon Hybrid,2.5,4.0,SCV-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MTYXV02.5P33,midsize car,7,43,43,43,9,Yes,55.285714285714285,55.24285714285721
TOYOTA Avalon Hybrid,2.5,4.0,SCV-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MTYXV02.5P33,midsize car,7,43,43,43,9,Yes,55.285714285714285,55.24285714285721
TOYOTA Avalon Hybrid XLE,2.5,4.0,SCV-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MTYXV02.5P33,midsize car,7,43,44,44,9,Yes,56.57142857142857,56.571428571428505
TOYOTA Avalon Hybrid XLE,2.5,4.0,SCV-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MTYXV02.5P33,midsize car,7,43,44,44,9,Yes,56.57142857142857,56.571428571428505
TOYOTA Camry Hybrid LE,2.5,4.0,SCV-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MTYXV02.5P33,midsize car,7,51,53,52,9,Yes,66.85714285714286,66.8571428571429
TOYOTA Camry Hybrid LE,2.5,4.0,SCV-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MTYXV02.5P33,midsize car,7,51,53,52,9,Yes,66.85714285714286,66.8571428571429
TOYOTA Camry Hybrid SE/XLE/XSE,2.5,4.0,SCV-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MTYXV02.5P33,midsize car,7,44,47,46,9,Yes,59.142857142857146,59.284285714285716
TOYOTA Camry Hybrid SE/XLE/XSE,2.5,4.0,SCV-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MTYXV02.5P33,midsize car,7,44,47,46,9,Yes,59.142857142857146,59.284285714285716
TOYOTA Camry LE/SE,2.5,4.0,SemiAuto-8,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MTYXV02.5P3A,midsize car,7,28,39,32,7,Yes,32.0,32.0
TOYOTA Camry LE/SE,2.5,4.0,SemiAuto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MTYXV02.5P3A,midsize car,7,28,39,32,7,Yes,32.0,32.0
TOYOTA Camry XLE/XSE,2.5,4.0,SemiAuto-8,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MTYXV02.5P3A,midsize car,7,27,38,31,7,Yes,31.0,31.0
TOYOTA Camry XLE/XSE,2.5,4.0,SemiAuto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MTYXV02.5P3A,midsize car,7,27,38,31,7,Yes,31.0,31.0
TOYOTA Corolla,2.0,4.0,Man-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MTYXV02.0P3A,small car,7,29,36,32,7,Yes,32.0,32.0
TOYOTA Corolla,2.0,4.0,Man-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MTYXV02.0P3A,small car,7,29,36,32,7,Yes,32.0,32.0
TOYOTA Corolla,2.0,4.0,SCV-10,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MTYXV02.0P3A,small car,7,31,40,34,7,Yes,34.0,34.0
TOYOTA Corolla,2.0,4.0,SCV-10,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MTYXV02.0P3A,small car,7,31,40,34,7,Yes,34.0,34.0
TOYOTA Corolla Apex,2.0,4.0,Man-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MTYXV02.0P3A,small car,7,28,36,31,7,Yes,31.0,31.0
TOYOTA Corolla Apex,2.0,4.0,Man-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MTYXV02.0P3A,small car,7,28,36,31,7,Yes,31.0,31.0
TOYOTA Corolla Apex,2.0,4.0,SCV-10,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MTYXV02.0P3A,small car,7,31,38,34,7,Yes,34.0,34.0
TOYOTA Corolla Apex,2.0,4.0,SCV-10,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MTYXV02.0P3A,small car,7,31,38,34,7,Yes,34.0,34.0
TOYOTA Corolla Hatchback,2.0,4.0,Man-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MTYXV02.0P3A,small car,7,28,37,31,7,Yes,31.0,31.0
TOYOTA Corolla Hatchback,2.0,4.0,Man-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MTYXV02.0P3A,small car,7,28,37,31,7,Yes,31.0,31.0
TOYOTA Corolla Hatchback,2.0,4.0,SCV-10,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MTYXV02.0P3A,small car,7,32,41,35,7,Yes,35.0,35.0
TOYOTA Corolla Hatchback,2.0,4.0,SCV-10,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MTYXV02.0P3A,small car,7,32,41,35,7,Yes,35.0,35.0
TOYOTA Corolla Hatchback XSE,2.0,4.0,SCV-10,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MTYXV02.0P3A,small car,7,30,38,33,7,Yes,33.0,33.0
TOYOTA Corolla Hatchback XSE,2.0,4.0,SCV-10,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MTYXV02.0P3A,small car,7,30,38,33,7,Yes,33.0,33.0
TOYOTA Corolla Hybrid,1.8,4.0,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MTYXV01.8P33,small car,7,53,52,52,9,Yes,66.85714285714286,66.8571428571429
TOYOTA Corolla Hybrid,1.8,4.0,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MTYXV01.8P33,small car,7,53,52,52,9,Yes,66.85714285714286,66.8571428571429
TOYOTA Corolla XSE,2.0,4.0,SCV-10,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MTYXV02.0P3A,small car,7,31,38,34,7,Yes,34.0,34.0
TOYOTA Corolla XSE,2.0,4.0,SCV-10,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MTYXV02.0P3A,small car,7,31,38,34,7,Yes,34.0,34.0
TOYOTA Highlander Hybrid,2.5,4.0,SCV-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MTYXT02.5P34,small SUV,7,36,35,36,8,Yes,41.142857142857146,41.1542857142858
TOYOTA Highlander Hybrid,2.5,4.0,SCV-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MTYXT02.5P34,small SUV,7,36,35,36,8,Yes,41.142857142857146,41.1542857142858
TOYOTA Highlander Hybrid,2.5,4.0,SCV-6,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MTYXT02.5P34,standard SUV,7,35,35,35,7,Yes,35.0,35.0
TOYOTA Highlander Hybrid,2.5,4.0,SCV-6,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MTYXT02.5P34,standard SUV,7,35,35,35,7,Yes,35.0,35.0
TOYOTA Highlander Hybrid LTD/PLAT,2.5,4.0,SCV-6,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MTYXT02.5P34,standard SUV,7,35,34,35,7,Yes,35.0,35.0
TOYOTA Highlander Hybrid LTD/PLAT,2.5,4.0,SCV-6,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MTYXT02.5P34,standard SUV,7,35,34,35,7,Yes,35.0,35.0
TOYOTA Mirai Limited,,,CVT,2WD,Hydrogen,FA,T3B0,Federal Tier 3 Bin 0,MTYXV00.0DA7,small car,10,67,64,65,10,Elite,65.0,65.0
TOYOTA Mirai Limited,,,CVT,2WD,Hydrogen,CA,ZEV,California ZEV,MTYXV00.0DA7,small car,10,67,64,65,10,Elite,65.0,65.0
TOYOTA Mirai XLE,,,CVT,2WD,Hydrogen,FA,T3B0,Federal Tier 3 Bin 0,MTYXV00.0DA7,small car,10,76,71,74,10,Elite,74.0,74.0
TOYOTA Mirai XLE,,,CVT,2WD,Hydrogen,CA,ZEV,California ZEV,MTYXV00.0DA7,small car,10,76,71,74,10,Elite,74.0,74.0
TOYOTA Prius,1.8,4.0,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MTYXV01.8P33,midsize car,7,54,50,52,9,Yes,66.85714285714286,66.8571428571429
TOYOTA Prius,1.8,4.0,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MTYXV01.8P33,midsize car,7,54,50,52,9,Yes,66.85714285714286,66.8571428571429
TOYOTA Prius,1.8,4.0,CVT,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MTYXV01.8P33,midsize car,7,51,47,49,9,Yes,63.0,63.0
TOYOTA Prius,1.8,4.0,CVT,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MTYXV01.8P33,midsize car,7,51,47,49,9,Yes,63.0,63.0
TOYOTA Prius Eco,1.8,4.0,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MTYXV01.8P33,midsize car,7,58,53,56,10,Yes,80.0,79.65714285714284
TOYOTA Prius Eco,1.8,4.0,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MTYXV01.8P33,midsize car,7,58,53,56,10,Yes,80.0,79.65714285714284
TOYOTA Prius Prime,1.8,4.0,CVT,2WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,MTYXV01.8P35,midsize car,7,55/145,53/121,54,10,Yes,77.14285714285714,77.17142857142849
TOYOTA Prius Prime,1.8,4.0,CVT,2WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,MTYXV01.8P35,midsize car,7,55/145,53/121,54,10,Yes,77.14285714285714,77.17142857142849
TOYOTA RAV4 Hybrid,2.5,4.0,SCV-6,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MTYXT02.5P3N,small SUV,7,41,38,40,8,Yes,45.714285714285715,45.71428571428571
TOYOTA RAV4 Hybrid,2.5,4.0,SCV-6,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MTYXT02.5P3N,small SUV,7,41,38,40,8,Yes,45.714285714285715,45.71428571428571
TOYOTA RAV4 PRIME,2.5,4.0,SCV-6,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,MTYXT02.5P33,small SUV,7,40/105,36/84,38,10,Yes,54.285714285714285,54.28571428571435
TOYOTA RAV4 PRIME,2.5,4.0,SCV-6,4WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,MTYXT02.5P33,small SUV,7,40/105,36/84,38,10,Yes,54.285714285714285,54.28571428571435
TOYOTA Sienna,2.5,4.0,SCV-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MTYXT02.5P34,minivan,7,36,36,36,8,Yes,41.142857142857146,41.1542857142858
TOYOTA Sienna,2.5,4.0,SCV-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MTYXT02.5P34,minivan,7,36,36,36,8,Yes,41.142857142857146,41.1542857142858
TOYOTA Sienna,2.5,4.0,SCV-6,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MTYXT02.5P34,minivan,7,35,36,35,7,Yes,35.0,35.0
TOYOTA Sienna,2.5,4.0,SCV-6,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MTYXT02.5P34,minivan,7,35,36,35,7,Yes,35.0,35.0
TOYOTA Venza,2.5,4.0,SCV-6,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MTYXT02.5P3N,small SUV,7,40,37,39,8,Yes,44.57142857142857,44.57142857142853
TOYOTA Venza,2.5,4.0,SCV-6,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MTYXT02.5P3N,small SUV,7,40,37,39,8,Yes,44.57142857142857,44.57142857142853
VOLKSWAGEN Golf,1.4,4.0,Man-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MVGAV01.4V3P,small car,7,29,39,33,7,Yes,33.0,33.0
VOLKSWAGEN Golf,1.4,4.0,Man-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MVGAV01.4V3P,small car,7,29,39,33,7,Yes,33.0,33.0
VOLKSWAGEN Golf,1.4,4.0,SemiAuto-8,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MVGAV01.4V3P,small car,7,29,36,32,7,Yes,32.0,32.0
VOLKSWAGEN Golf,1.4,4.0,SemiAuto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MVGAV01.4V3P,small car,7,29,36,32,7,Yes,32.0,32.0
VOLKSWAGEN ID.4 1st,,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,MVGAT00.0VZR,small SUV,10,104,89,97,10,Elite,97.0,97.0
VOLKSWAGEN ID.4 1st,,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,MVGAT00.0VZR,small SUV,10,104,89,97,10,Elite,97.0,97.0
VOLKSWAGEN ID.4 AWD Pro,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,MVGAT00.0VZR,small SUV,10,102,90,97,10,Elite,97.0,97.0
VOLKSWAGEN ID.4 AWD Pro,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,MVGAT00.0VZR,small SUV,10,102,90,97,10,Elite,97.0,97.0
VOLKSWAGEN ID.4 AWD Pro S,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,MVGAT00.0VZR,small SUV,10,98,88,93,10,Elite,93.0,93.0
VOLKSWAGEN ID.4 AWD Pro S,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,MVGAT00.0VZR,small SUV,10,98,88,93,10,Elite,93.0,93.0
VOLKSWAGEN ID.4 Pro,,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,MVGAT00.0VZR,small SUV,10,107,91,99,10,Elite,99.0,99.0
VOLKSWAGEN ID.4 Pro,,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,MVGAT00.0VZR,small SUV,10,107,91,99,10,Elite,99.0,99.0
VOLKSWAGEN ID.4 Pro S,,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,MVGAT00.0VZR,small SUV,10,104,89,97,10,Elite,97.0,97.0
VOLKSWAGEN ID.4 Pro S,,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,MVGAT00.0VZR,small SUV,10,104,89,97,10,Elite,97.0,97.0
VOLKSWAGEN Jetta,1.4,4.0,Man-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MVGAV01.4V3P,small car,7,30,41,34,7,Yes,34.0,34.0
VOLKSWAGEN Jetta,1.4,4.0,Man-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MVGAV01.4V3P,small car,7,30,41,34,7,Yes,34.0,34.0
VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MVGAV01.4V3P,small car,7,29,39,33,7,Yes,33.0,33.0
VOLKSWAGEN Jetta,1.4,4.0,SemiAuto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MVGAV01.4V3P,small car,7,29,39,33,7,Yes,33.0,33.0
VOLVO S60,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,MVVXJ02.0P3A,small car,7,28/70,33/68,30,10,Yes,42.857142857142854,42.85714285714278
VOLVO S60,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,MVVXJ02.0P3A,small car,7,28/70,33/68,30,10,Yes,42.857142857142854,42.85714285714278
VOLVO S90,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,MVVXJ02.0P3A,midsize car,7,28/58,31/64,30,10,Yes,42.857142857142854,42.85714285714278
VOLVO S90,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,MVVXJ02.0P3A,midsize car,7,28/58,31/64,30,10,Yes,42.857142857142854,42.85714285714278
VOLVO V60,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,MVVXJ02.0P3A,station wagon,7,28/70,33/68,30,10,Yes,42.857142857142854,42.85714285714278
VOLVO V60,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,MVVXJ02.0P3A,station wagon,7,28/70,33/68,30,10,Yes,42.857142857142854,42.85714285714278
VOLVO XC40 BEV,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,MVVXV00.0Z0A,small SUV,10,85,72,79,10,Elite,79.0,79.0
VOLVO XC40 BEV,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,MVVXV00.0Z0A,small SUV,10,85,72,79,10,Elite,79.0,79.0
VOLVO XC60,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,MVVXJ02.0P3A,small SUV,7,26/56,28/57,27,9,Yes,34.714285714285715,34.71428571428575
VOLVO XC60,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,MVVXJ02.0P3A,small SUV,7,26/56,28/57,27,9,Yes,34.714285714285715,34.71428571428575
VOLVO XC90,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,MVVXJ02.0P3A,standard SUV,7,26/58,28/53,27,9,Yes,34.714285714285715,34.71428571428575
VOLVO XC90,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,MVVXJ02.0P3A,standard SUV,7,26/58,28/53,27,9,Yes,34.714285714285715,34.71428571428575
